reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.392,60,30,0,-15,1,10,50,15,30,0,-14.08,10,10,300,26,30,0,-15,1,10,300,15,54.34,0,-15,10,0.1,50
0.406,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,19.37,30,0,-15,1,10,300,15,50.45,0,-15,10,0.1,50
0.402,60,30,0,-15,1,1.81,50,15,30,0,-10.25,10,10,300,15,30,0,-15,1,10,300,15,54.84,0,-15,10,0.1,50
0.395,60,30,0,-15,1,0.1,50,15,30,0,-5.87,10,10,300,15,30,0,-15,1,10,300,15,60,0,-15,10,0.1,50
0.42,60,30,0,-15,1,0.1,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,43.19,0,-15,10,0.1,50
0.415,60,30,0,-15,1,0.1,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,49.24,0,-15,8.6,0.1,50
0.416,60,30,0,-15,1,6.82,50,15,30,0,-15,10,10,300,15,39.12,0,-15,1,10,300,15,32.68,0,-15,10,0.1,50
0.416,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,48.32,0,-15,1,10,300,15,30,0,-15,6.61,0.1,50
0.438,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30.07,0,-15,4.97,0.1,50
0.421,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50
0.43,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,2.36,0.1,50
0.435,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,3.44,0.1,50
0.441,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,7.18,0.1,50
0.421,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50
0.421,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,0.1,50
0.261,24.27,38.22,0.11,-4.17,2.67,10,69.83,45.97,60,1.39,-8.04,1.56,7.32,233.86,15,60,0.23,-10.62,10,1.83,300,27.13,44.87,1.95,-6.07,6.27,1.61,50
0.23,43.51,43.22,0,-10.99,1.97,10,61.53,41.49,60,1.29,-10.88,1,10,126.76,15,60,0,-10.42,9.2,10,191.49,50.7,30,2,-8.28,1,0.1,50
0.284,52.85,34.28,0,-12.23,1,10,50,31.24,52.85,1.48,-15,1,10,157.19,15,60,0,0,5.69,10,300,15,30,2,-11.52,1,0.1,50
0.317,60,30,0,-15,1,10,50,27.07,60,2,-15,1,10,182.57,15,44.92,0,-11.04,1.46,10,238.5,15,30,2,-12.41,1,0.1,50
0.408,60,30,0,-15,1.61,10,78.71,15,36.08,2,-15,1,10,300,15,31.56,0,-9.11,6.03,10,240.71,15,30,2,-12.39,1,0.1,50
0.432,60,30,0,-15,1.95,10,192.3,15,30,2,-15,1,10,300,15,30,0,-1.04,3.58,10,300,15,30,2,-15,1,0.1,50
0.444,60,30,0,-15,5.13,10,128.03,15,30,2,-15,1,10,300,15,30,0,0,3.6,10,240.83,15,30,2,-15,1,0.1,50
0.477,42.63,30,0,-15,5.19,10,50,15,30,2,-15,1.87,10,300,15,30,0,0,1,10,186.4,15,30,2,-15,10,0.1,50
0.48,19.64,30,0,-15,3.93,10,50,15,30,2,-15,1,10,300,15,30,0,0,1,10,50,15,30,2,-14.96,10,0.55,50
0.45,15,30,0,-15,1,10,50,15,30,2,-15,1,10,300,15,30,0,-0.32,1,10,50,15,30,2,-15,1,0.1,50
0.454,17.53,30,0,-15,2.04,10,50,15,30,2,-15,1,10,300,15,30,0,0,1,10,50,15,30,2,-15,1,0.1,50
0.474,15,30,0,-15,1,10,50,15,30,1.6,-15,10,10,300,15,30,0,0,1,10,50,15,30,1.87,-15,1,0.1,50
0.448,15.86,30,0,-15,1,10,50,15,30,0,-15,10,9.53,300,15,30,0,-5.2,1,10,50,15,30,1,-15,1,0.1,50
0.426,16.35,30,0,-15,1,10,50,15,30,0,-15,1,10,300,15,30,0,-12.47,1,10,50,15,30,0.69,-15,1,0.1,50
0.416,22.73,30,0,-15,1,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,15,30,1.38,-15,1,3.68,50
0.429,15,30,0,-15,1,10,50,15,30,0,-15,1,10,300,15,30,0,-15,1,10,50,15,30,0.71,-15,1,5.49,50
0.427,15,30,0,-15,1,10,50,15,30,0,-15,1,9.88,300,15,30,0,-15,1,10,50,15,30,0,-15,1,2.53,50
0.426,15.11,30,0,-15,1,10,50,15,30,0,-15,1,4.67,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.429,15,30,0,-15,1,10,50,15,30,0,-15,1,0.44,300,15,30,0,-15,1,10,50,15,30,0.54,-15,1,0.1,50
0.429,15,30,0,-15,1,10,50,15,30,0,-15,1,6.88,300,15,30,0,-15,1,10,50,15,30,0.64,-15,1,0.1,50
0.4,34.98,30,0,-15,1,10,50,15,30,0,-15,1,9.76,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.419,20.73,30,0,-15,1,10,50,15,30,0,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,1.11,-15,1,0.1,50
0.452,15,30,0,-15,1,10,50,15,30,0,-15,4.68,4.59,300,15,30,0,-15,1,10,50,15,30,1.25,-15,1,0.1,50
0.431,15,30,0,-15,1,10,50,15,30,0,-15,1,6.1,300,15,30,0,-15,1,10,50,15,30,1.24,-15,1,0.1,50
0.448,16.88,30,0,-15,1,10,50,15,30,0,-15,10,7.23,300,15,30,0,-15,1,10,50,15,30,1.06,-15,1,0.1,50
0.442,60,30,0,-15,1,10,50,15,30,0,-15,10,1.06,300,15,30,0,-15,1,10,50,15,30,0.01,-15,1,0.1,50
0.426,60,30,0,-15,1,10,50,15,30,0,-15,10,6.38,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.27,50
0.432,60,30,0,-15,1,10,50,15,30,0,-15,10,3.62,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.421,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.421,60,30,0,-15,1,10,50,15,30,0,-15,10,10,300,15,30,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.332,60,30,1.3,-10.75,3.55,10,250.43,58.34,46.5,0,-4.92,5.42,3.28,300,15,59.08,0.29,-15,5.69,10,82.2,15,30,1.46,-7.55,1,4.19,144.87
0.321,53.14,30,0.46,-2.08,1,10,218.95,60,54.13,0,-7.42,6.41,7.95,300,15,30,0,-15,1,10,50,15,30,1.94,-15,1,6.3,154.97
0.343,60,30,0,-15,1,8.81,178.12,39.07,37.53,0,-10.45,5.9,10,300,15,30,0,-15,1,10,50,15,30,1.78,-15,1,9.16,50
0.344,60,30,0,-15,1,4.34,170.73,20.12,59.77,0,-13.15,1,10,300,15,30,0,-15,1,10,50,15,30,1.99,-15,1,5.51,50
0.333,38.72,30,0,-15,1,8.87,144.75,15,58.36,0,-13.57,1,10,300,15,51.56,0,-15,1,10,50,15,30,1.89,-15,1,5.55,50
0.39,15,30,0,-15,1,4.8,138.79,15,43.79,0,-15,10,10,300,15,60,0,-15,1,10,50,15,30,1.98,-15,1,7.13,50
0.423,15,30,0,-15,1,1.23,114.06,15,30,0,-15,10,10,300,15,60,0,-15,1,10,50,15,30,1.3,-15,1,7.5,50
0.434,15,30,0,-15,1,0.1,182.13,15,30,0,-15,10,5.75,300,15,44.47,0,-15,1,10,50,15,30,1.3,-15,1,7.3,50
0.421,15,30,0,-15,1,0.1,234.13,15,30,0,-15,10,10,300,15,53.22,0,-15,1,10,50,15,30,0.7,-15,1,7.13,50
0.42,15,30,0,-15,1,0.1,240.9,15,30,0,-15,10,10,300,15,53.87,0,-15,1,10,50,15,30,0.35,-15,1,6.47,50
0.424,15,30,0,-15,1,0.1,188.22,15,30,0,-15,10,5.37,300,15,60,0,-15,1,10,50,15,30,0,-15,1,1.3,50
0.417,15,30,0,-15,1,0.1,175.14,15,30,0,-15,10,10,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.402,29.98,30,0,-15,1,0.1,208.35,15,30,0,-15,10,6.13,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.4,32.45,30,0,-15,1,0.1,148.91,15,30,0,-15,10,6.55,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.4,36.11,30,0,-15,1,6.27,53.73,15,30,0,-15,10,5.68,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.399,57.1,30,0,-15,1,0.1,64.6,15,30,0,-15,10,5.17,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.391,59.48,30,0,-15,1,5.84,50,15,30,0,-15,10,10,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.4,29.05,30,0,-15,1,2.77,50,15,30,0,-15,10,7.64,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.421,15,30,0,-15,1,0.1,50,15,30,0,-15,10,7.27,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.449,15,30,0,-15,1,3.02,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.449,15,30,0,-15,1,9.44,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.449,15,30,0,-15,1,4.27,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.426,60,30,0,-15,1,5.44,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.426,54.97,30,0,-15,1,6.47,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.429,30.03,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.426,53.18,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.446,16.05,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.44,18.84,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.426,60,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.426,60,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,15,30,0,-15,1,0.1,50
0.271,27.92,44.73,1.07,-3.27,9.36,10,180.21,15,41.09,1.96,-5.77,1,7.07,156.89,60,60,0,-14.21,7.28,9.86,300,60,33.21,0,-12.26,6.6,0.1,300
0.237,15,60,0.84,-8.43,5.8,10,300,31.87,60,0,0,1,10,269,60,60,0,-4.3,6.91,10,300,60,30,0,-15,4.98,0.1,300
0.277,15,60,2,-4.7,6.44,10,300,15,60,0,0,1,10,201.7,60,60,0,-7.46,7.84,10,300,60,30,0.51,-15,1,0.1,102.37
0.34,15,60,2,-7.8,7.22,10,300,15,60,0.82,0,1,10,275.16,60,45.77,0,-15,5.45,10,300,15,30,1.22,-15,1,0.1,67.38
0.379,15,58.69,2,-15,10,10,300,15,60,0,-7.08,1,1.04,300,60,43.91,0,-15,1,10,300,15,30,1.98,-15,1.78,0.1,50
0.348,15,47.26,2,-6.1,10,10,300,15,60,0,-5.86,1,0.1,300,26.2,35.41,0,-15,1,10,300,15,30,1.03,-15,1,0.1,120.59
0.356,15,48.65,2,0,10,10,300,15,60,0,-2.31,1,0.1,300,15,32.34,0,-11.32,1,10,300,15,30,0,-15,1,2.46,50
0.409,15,30.05,2,0,10,10,250.62,15,60,0,-6.55,1,0.1,300,15,30,0,-13.43,1,10,300,15,30,0,-15,5.22,3.5,50
0.436,15,30,2,-2.79,10,10,164.31,15,60,0,-15,5.79,0.1,300,15,30,0,-14.63,1.66,10,300,15,30,0,-15,1,4.21,50
0.462,15,30,2,-3.71,9.18,10,201.12,15,36.41,0,-15,10,0.1,300,15,30,0,-15,1,10,300,15,30,0,-15,1,7.46,50
0.478,15,30,2,-15,9.32,10,178.16,15,60,0,-15,10,0.1,300,15,30,0,-15,1,10,259.75,15,30,0,-15,1,9.04,50
0.477,15,30,2,-15,7.96,10,102.87,15,59.8,0,-15,10,0.1,300,15,30,0,-15,1,10,129.93,15,30,0,-15,1,8.89,50
0.469,15,30,2,-15,10,10,71.84,15,60,0,-15,10,0.1,300,15,34.59,0,-12.36,1,10,50,15,30,0,-15,1,9.19,50
0.48,15,30,1.15,-15,10,10,50,15,41.09,0,-15,10,0.1,300,15,30,0,-8.13,1,10,50,15,30,0,-15,1,9.2,50
0.504,15,30,0.61,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,6.81,50
0.513,15,30,1.46,-15,10,10,60.89,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,4.37,50
0.518,15,30,1.95,-15,10,10,95.03,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,5.9,50
0.507,15,30,0.72,-15,10,10,101.96,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,0.89,50
0.518,15,30,1.95,-15,10,10,93.76,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,4.72,50
0.496,15,30,1.89,-15,1.98,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.481,15,30,1.85,-15,1,6.88,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.481,15,30,1.79,-15,1,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.482,15,30,2,-15,1,0.42,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.479,15,30,1.41,-15,1,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.473,15,30,0,-15,1,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.473,15,30,0,-15,1,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.473,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.473,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,10,50
0.493,15,30,0,-15,7.88,6.39,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,7.95,50
0.491,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,0,1,10,50,15,30,0,-15,1,0.27,50
0.361,60,33.35,1.17,-9.24,3.6,6.68,221.08,29.09,42.78,0.36,-15,8.78,0.1,300,15,52.15,0.66,-11.87,10,4.79,198.63,15,51.77,1.84,-1.28,10,9.2,300
0.275,36.16,34.64,0,-5.76,1.71,0.1,300,30.5,60,0.54,-15,4.12,10,300,19.37,50.28,0.57,-6.25,9.98,10,247.21,15,60,1.08,-10.63,8.7,6.22,300
0.265,35.26,42.6,0,-1.23,3.2,0.1,300,57.25,60,0.86,-7.97,10,5.59,300,15,32.21,0,0,10,10,172.26,16.03,60,1.35,0,9.7,10,300
0.284,16.78,45.17,0,0,1.16,0.1,300,43.32,60,1.46,-9.66,8.93,6.94,300,30.72,46.1,0,-4.97,10,8.91,174.9,15,60,1.68,-11.57,10,7.05,275.98
0.281,19.33,36.32,1.17,0,3.78,0.1,300,47.67,60,2,-7.71,10,7.9,50,33.86,43.91,0,-14.98,10,10,50,15,60,0.42,-8.15,10,10,218.8
0.251,15,54.04,1.2,0,1,0.1,300,60,60,2,0,10,10,50,60,42.65,0,0,10,10,50,15,60,0,-15,10,5.59,293.33
0.262,15,60,1.92,0,1,0.1,300,60,60,2,0,8.74,10,70,60,44.67,0.18,0,10,10,132.34,15,60,0.09,-12.95,10,9.03,300
0.211,25.46,60,2,0,1,0.1,300,60,60,2,0,8.5,10,160.94,60,44.27,1.52,0,10,10,125.77,18.42,60,0,-15,10,7.94,233.75
0.209,24.42,60,2,0,1,0.1,300,60,60,1.93,0,9.24,10,50,60,60,1.95,0,10,10,163.14,18.27,60,0,-15,10,9.2,50
0.217,33.92,60,2,0,1,0.1,300,60,60,2,0,9.71,10,50,60,55.84,2,0,10,10,176.57,15,40.17,0,-15,10,10,50
0.302,15,60,2,0,1,0.1,300,60,60,1.76,-2.05,9.08,10,50,60,32.71,2,0,10,10,143.32,16.37,30,0,-15,10,7.83,50
0.348,15,60,2,0,1,0.1,300,60,60,2,-11.01,10,10,50,60,30.56,2,0,10,10,300,15,30,0.12,-15,1,10,50
0.379,15,60,2,0,1,0.1,300,60,60,2,-15,10,10,81.07,60,30,1.02,0,10,10,300,15,30,2,-15,1,10,50
0.356,15,60,2,0,1,0.1,300,60,60,2,-15,10,10,251.09,60,30,0.53,0,10,10,300,15,30,1.25,-15,1,10,50
0.357,15,60,2,0,1,0.1,300,60,60,2,-15,10,10,300,60,30,0.15,0,10,10,300,15,30,2,-15,1,10,50
0.356,15,60,2,-15,1,0.1,300,60,60,2,-15,10,10,300,60,30,0,0,10,10,300,15,30,2,-15,1,10,50
0.341,15,49.04,2,-5.4,1,0.1,300,60,60,0.39,-15,10,10,300,60,30,0,-8.76,10,10,300,15,30,2,-15,1,10,50
0.356,15,30,2,-15,1,1.45,300,60,60,0,-15,6.88,10,300,60,30,0,-5.75,10,10,300,15,30,2,-15,1,10,50
0.36,15,30,2,-15,1,10,300,60,60,0,-15,2.84,10,300,36,30,0.09,-10.5,10,10,300,15,30,2,-15,1,10,50
0.391,15,30,2,-15,1,10,300,56.42,40.63,0,-15,4.61,10,300,19.55,30,0,-11.05,10,10,300,15,30,2,-15,1,10,50
0.466,15,30,2,-15,1,10,300,16.85,30,0,-15,10,10,300,15,30,0,-15,10,10,300,15,30,2,-15,1,10,50
0.432,15,30,2,-15,1,10,300,15,60,0,-15,10,10,300,15,30,0,-15,10,10,300,15,30,2,-15,1,10,50
0.431,15,30,2,-15,1,10,300,15,60,0,-15,10,10,300,15,30,0,-13.56,10,10,300,15,30,2,-15,1,10,50
0.429,15,30,1.78,-15,1,10,300,15,45.43,0,-15,10,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.455,15,30,0.46,-15,1,10,300,15,30,0,-15,7.31,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.451,15,30,0,-15,1,10,300,15,30,0,-15,4.57,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.436,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.436,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.436,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.436,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,0,-15,1,10,300,15,30,2,-15,1,10,50
0.209,60,38.91,0.66,-3.94,10,10,300,50.37,42.68,1.61,-15,1,3.55,300,37.48,38.95,2,-6.11,4.2,10,121.44,33.02,36.3,0.72,-12.64,1,0.1,191.11
0.361,60,60,0.45,-5.17,10,10,300,40.72,30,1.19,-15,5.04,10,293.04,15,30,2,0,7.84,10,175.51,39.2,30,2,-15,3.91,1.93,300
0.387,42.94,60,0,-13.62,10,6.78,300,15,30,0.13,-15,1,10,300,15.3,30,2,-3.91,2.15,5.56,155.52,17.28,30,2,-15,1,2.65,300
0.411,15,47.96,0,-0.07,10,6.68,300,15,30,0,-15,1.17,5.16,300,15,30,0.79,-10.53,1,10,300,15,30,2,-15,1,4.41,118.95
0.468,15,42.25,0,-14.14,10,0.1,300,15,30,0,-15,10,2.72,300,15,30,0,-13.84,1,10,50,15,30,2,-15,1,7.39,61.52
0.451,15,41.78,0,-15,10,0.1,300,15,30,0,-15,8.73,10,300,15,30,0,-15,1,10,50,22.16,30,2,-15,1,10,50
0.455,15,42.63,0,-15,10,0.1,300,15,30,0,-15,3.8,10,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.467,15,36,0,-15,10,0.1,218.03,15,30,0,-15,2.58,10,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.474,15,30,0,-15,10,2.16,197.71,15,30,0,-15,1,5.4,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.493,15,34.92,0,-15,10,0.1,143.4,15,30,0,-15,10,1.43,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.509,15,30,0,-15,10,0.1,73.92,15,30,0,-15,10,3.57,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.523,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.523,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.523,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.523,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,1,10,50
0.511,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.511,15,30,0,-15,10,0.1,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,60,30,2,-15,1,10,50
0.483,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,8.9,50,60,30,2,-15,1,10,50
0.483,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,7.73,50,60,30,2,-15,1,10,50
0.475,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,7.5,50,60,34.49,2,-15,1,10,50
0.465,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,4.34,50,60,52.06,2,-15,1,10,50
0.468,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,9.8,50,60,43.65,2,-15,1,10,50
0.465,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,30,0,-15,1,10,50,60,55.09,2,-15,1,10,177.49
0.453,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,35.12,0,-15,1,6.48,50,60,59.69,2,-15,1,10,300
0.442,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,49.07,0,-15,1,8,50,60,60,2,-15,1,10,300
0.441,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,58.75,0,-15,1,3.96,50,60,56.68,2,-15,1,7.44,300
0.44,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,8.67,50,60,60,2,-15,1,6.78,300
0.441,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,10,50,60,58.89,2,-15,1,6.53,300
0.441,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,60,0,-15,1,9.96,50,60,53.25,2,-15,1,3.87,300
0.459,15,30,0,-15,10,10,50,15,30,0,-15,10,0.1,300,15,32.2,0,-15,1,10,50,60,60,2,-15,1,5.6,300
0.261,29.23,30,1.99,0,7.11,1.01,300,22.79,45.75,0,-15,1,6.92,88.59,45.48,31.43,1.79,-3.33,8.22,0.77,293.04,47.19,55.45,1.12,-4.35,10,10,300
0.314,49.42,38.8,2,0,1,0.1,268.53,45.34,37.59,0,-13.35,8.61,9.77,155.89,30.08,30,2,-15,5.08,1.01,277.78,15,46.03,1.06,-2.36,10,10,300
0.275,45.97,41.67,2,-8.39,1,0.1,300,60,30.7,0.62,-2.92,6.56,8.45,80.34,45.36,30,0.8,-12.48,1,7.87,212.64,15,57.84,0.8,0,10,9.87,300
0.3,60,40.66,2,0,1,0.1,300,60,30,0.68,0,5.09,10,50,15,30,2,-11.73,1,6.18,59.41,20.05,60,0,0,10,6.18,263.92
0.299,60,60,2,-0.26,1,0.1,300,60,30,0,0,2.04,5.76,94.55,15,30,2,-15,1,8.98,50,15,60,0.24,0,10,10,300
0.222,60,60,1.78,-5.63,1,2.62,300,60,54.55,0,0,2.25,0.1,50,15,30,2,-15,1,10,50,60,53.84,1.53,0,10,10,300
0.295,36.66,60,1.31,-3.49,1,1.29,300,60,45.37,0,-12.67,5.84,0.1,127.71,15,30,2,-15,1,10,50,53.36,45.97,1.88,0,4.74,10,300
0.321,15,56.75,2,-4.82,1,5.99,300,60,56.24,0,-15,4.29,0.1,300,15,30,0,-11.01,1,10,50,40.89,58.58,2,0,3.16,10,300
0.272,15,60,1.39,0,1,6.1,257.52,60,60,0,-15,1,0.1,300,15,30,0.09,-9.39,1,10,50,53.8,60,2,0,1,10,300
0.255,15,60,0,-15,1,4,178.41,60,60,0,-15,1,0.1,300,15,30,0,-13.37,1,10,50,60,53.58,2,-3.1,2.86,10,300
0.303,15,40.97,0,-15,1,0.1,156.91,60,35.5,0.48,-15,1,0.1,300,15,30,0,-15,1,10,50,60,48.03,2,-7.73,6.17,10,145.19
0.327,15,30,0,-15,1,0.1,185.97,60,36.38,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,49.38,2,-10.18,3.84,10,50
0.344,15,30,0,-15,1,0.1,106.37,60,30,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,58.92,2,-15,1,10,50
0.309,15,30,0,-15,1,0.1,155.52,60,40.73,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,58.71,2,-15,1,10,50
0.303,15,30,0,-15,1,0.1,222.53,60,45.71,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.296,15,30,0,-15,1,0.1,209.71,60,60,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.317,15,30,0,-15,1,0.1,243.76,34.91,39.37,0,-15,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,-15,1,10,50
0.402,15,30,0,-15,1,0.1,184.82,15,30,2,-15,1,0.1,300,15,30,0,-15,1,10,50,60,60,1.18,-15,1,10,50
0.459,15,30,0,-15,1,0.1,125.49,15,30,2,-15,8.24,0.1,300,15,30,0,-15,1,10,50,60,60,0.94,-15,1,10,50
0.455,15,30,0,-15,1,0.1,119.53,15,30,2,-15,6.84,0.1,300,15,30,0,-15,1,10,50,60,60,0.29,-15,1,10,50
0.459,15,30,0,-15,1,0.1,135.6,15,30,2,-15,10,0.1,300,15,30,0,-15,1,10,50,60,60,0,-15,1,10,50
0.459,15,30,0,-15,1,0.1,99.91,15,30,2,-15,10,0.1,300,15,30,0,-15,1,10,50,60,60,0,-15,1,10,50
0.459,15,30,0,-15,1,0.1,50,15,30,1.99,-15,10,0.1,300,15,30,0,-15,1,10,50,60,60,0,-15,1,10,50
