reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum1,Hiss1,CL1,Thre1,Ratio1,Attk1,Release1,Hum2,Hiss2,CL2,Thre2,Ratio2,Attk2,Release2,Hum3,Hiss3,CL3,Thre3,Ratio3,Attk3,Release3
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,112.5,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,238.93,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,162.53,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,15,60,2,0,1,10,50
0.442,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,300,15,60,2,0,1,10,50
0.338,29.63,30,0.39,-3.39,10,2.7,160.9,54.67,30,1.85,-1.02,7.57,4.6,50,60,38.55,0.9,-10.46,1.24,0.1,221.85,45.95,32.84,1.33,-2.43,2.35,10,87.28
0.383,30.8,46.18,1.2,-7.73,10,9.88,300,51.12,36.04,1.23,-9.18,9.53,2.22,50,60,30,1.15,-15,1.3,0.1,300,15,30,1.07,-5.72,3.79,10,50
0.409,25.89,42.47,0.78,-9.16,10,10,300,36.01,55.99,1.45,-15,10,3.82,64.13,37.41,30,1,-15,1,0.1,300,15,30,0,-15,6.75,10,50
0.368,49.88,60,0.03,-10.47,1,10,300,31.83,60,0,-15,10,0.1,300,15,30,0,-15,1,2,300,15,30,0,-15,10,10,211.91
0.386,60,60,0,-15,1,10,300,50.21,60,1.82,-15,8.83,0.1,246.1,15,30,0,-9.18,1,9.94,300,15,30,0,-15,10,10,300
0.331,60,53.57,0,-15,1,10,300,60,60,1.42,-15,1.2,0.1,300,15,30,0,-15,1,10,282.32,15,30,0,-15,10,10,300
0.335,60,53.61,0,-15,1,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,206,15,30,0,-15,10,10,300
0.336,60,60,0,-15,1,10,279.34,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,185.46,15,30,0,-15,10,4.72,300
0.337,60,60,0,-15,1,10,282.46,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,80.69,15,30,0,-15,10,4.86,300
0.353,60,60,0,-15,9.52,10,278.36,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,98.82,15,30,0,-15,10,4.47,300
0.385,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,-12.33,1,0.1,300,15,30,0,-15,1,10,95.78,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,-2.09,1,0.1,300,15,30,0,-15,1,10,88.32,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,118.85,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,81.93,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,58.64,15,30,2,-15,10,0.1,300
0.383,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,1.85,-15,10,0.1,300
0.382,60,60,0,-15,4.79,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300
0.353,60,60,0,-15,1.63,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.1,300
0.383,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,1.78,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.385,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,2,-15,10,0.1,300
0.378,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0.93,-15,10,0.1,300
0.383,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,1.65,-15,10,0.1,300
0.437,51.06,44.16,2,-13.69,10,10,50,18.59,32.97,2,-11.67,5.16,4.79,70.43,60,30.26,0.79,-15,3.14,3.43,200.54,25.95,30,0.04,0,4.63,10,287.21
0.404,51.33,60,2,-6.41,5.14,10,239.08,18.23,38.77,1.03,-15,7.3,10,50,40.16,34.21,0.63,-15,1.59,0.1,300,15,30,0.15,0,1,10,247.55
0.442,24.05,45.87,1.11,-8.22,5.69,5.86,190.76,15,31.13,0.5,-15,10,10,50,60,47.05,2,-15,3.96,2.39,101.45,15,30,1.36,-0.51,1,10,198.01
0.474,15,30,2,-13.92,6.39,1.65,300,15,60,0,-4.37,4.8,10,50,60,30,2,-15,10,7.18,154.8,15,42.66,1.6,-8.33,1,10,71.76
0.45,15,40.85,2,-15,7.93,10,300,15,60,0,-10.15,1,10,50,60,30,2,-15,10,6.53,59.29,15,30,0.51,-15,1,9.25,50
0.389,26.27,60,2,-15,10,10,300,38.24,60,2,-15,1,8.2,300,23.27,30,0.62,-15,10,8.98,50,15,30,0,-15,1,8.68,50
0.38,60,60,1.9,-15,10,10,300,60,60,2,-15,1,3.62,50,15,30,0,-15,10,10,50,15,30,0,-15,1,10,50
0.365,60,60,0,-15,10,10,300,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,9.9,10,94.56
0.368,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,10,295.47
0.367,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,10,300
0.369,60,60,0,-15,10,10,50,60,60,2,-15,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,7.08,300
0.369,60,60,0,-15,10,10,50,60,60,2,-5.83,1,0.1,300,15,30,0,-15,10,10,50,15,30,0,-15,10,6.2,300
0.371,60,60,0,-15,10,10,50,60,60,2,-3.63,1,0.1,300,15,30,0,-15,7.52,10,50,15,30,0,-15,10,1.98,300
0.37,60,60,0,-15,10,10,50,60,60,2,-2.23,1,0.1,300,15,30,0,-15,9.72,10,50,15,30,0,-15,10,2.78,300
0.369,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,6.98,10,50,15,30,0,-15,10,3.63,300
0.363,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,0.37,300
0.361,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,1.1,300
0.361,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,15,30,0,-15,10,1.28,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,57.07,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,176.62,15,30,0,-15,10,0.1,300
0.36,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,218.35,15,30,0,-15,10,1.24,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,212.6,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,201.28,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,198.79,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,148,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,205.59,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,249.13,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,170.98,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,191.92,15,30,0,-15,10,0.1,300
0.367,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,30,0,-15,1,10,185.77,15,30,0,-15,10,0.1,300
0.305,16.63,51.83,0,-3.4,6.8,5.47,152,22.8,48.91,0.97,-7.44,1.68,0.1,164.26,23.67,60,0.92,0,4.17,0.1,50,58.29,53.76,1.75,0,4.74,7.44,186.58
0.322,23.23,60,1.11,-10.25,1,10,114.42,15,46.98,0.26,0,2.12,0.1,265.88,46.14,30.21,2,0,10,0.1,86.8,60,49.45,2,-15,1,7.73,149.12
0.374,15,60,0.96,-0.68,1,0.41,117.5,15,30,0,0,10,1.3,288.97,60,30,2,0,10,10,220.68,60,60,2,-1.49,1,9.77,53.7
0.349,15,60,1.18,0,1,0.1,300,15,30,0,0,10,0.18,50,60,52.34,2,0,10,0.1,50,60,60,2,0,1,10,50
0.342,15,60,0.74,0,1,0.1,300,15,30,0,0,10,9.51,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.407,15,60,0.02,0,1,0.1,300,15,30,0,-13.13,10,5.77,50,60,30,2,0,10,0.1,50,60,60,2,0,1,6.75,50
0.442,15,41.12,1.76,0,1,0.1,300,15,30,0,-15,10,3.95,50,60,30,2,0,10,0.1,50,60,60,2,0,1,3.65,50
0.427,15,49.3,1.34,0,1,0.1,300,15,30,0,-15,10,6.73,50,60,30,2,0,10,0.1,50,60,60,2,0,1,9.26,50
0.414,15,57.56,0.89,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.423,15,49.06,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.426,15,42.91,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.431,15,37.26,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.433,15,36.01,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.414,15,30,2,0,1,0.1,300,15,30,0,-0.11,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.424,15,30,2,0,1,0.1,300,15,30,0,-10.22,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.442,15,30,1.39,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.42,15,30,1.77,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,300,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,267.85,60,60,2,0,1,10,50
0.427,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,42.77,2,0,10,0.1,234.69,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.442,15,30,1.49,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.447,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.421,15,30,2,0,1,0.1,300,15,30,0,-15,10,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.415,15,30,0.44,0,1,0.1,300,15,30,0,-15,10,10,50,60,47.12,2,0,10,0.1,50,60,60,2,0,1,10,50
0.419,15,45.73,1.23,0,1,0.1,300,15,30,0,-15,10,10,50,60,30,2,0,10,0.1,50,60,60,2,0,1,10,50
0.342,15,34.99,0,-11.8,4.57,6.24,82.54,55.73,45.75,0.23,0,10,10,71.85,15,60,2,-8.58,9.11,10,84.33,32.66,60,2,-3.34,1,6.5,229.97
0.381,15,30,0,-4.74,1.49,0.1,272.1,28.69,32.55,0.36,-4.8,10,10,50,53.93,30,2,-8.14,10,10,50,19.98,60,1.21,0,1,0.1,96.7
0.306,15,30,0,-2.16,1,0.1,300,47.22,45.13,0.45,-5.22,5.24,10,50,60,60,2,0,10,10,50,15,60,0,-2.16,1,0.1,155.41
0.334,15,30,0.5,-2.02,1,0.1,274.46,53.57,34.08,1.07,-2.59,1,1.15,50,60,57.58,2,0,10,0.1,50,15,60,0,-15,1,0.1,148.86
0.344,15,32.11,0,-3.48,2.67,2.21,300,60,47.37,2,-4.66,1,0.1,50,60,56.28,2,-2.95,10,1.07,50,15,60,0,-15,5.68,0.1,50
0.328,15,40.69,0,-7.44,1,4.49,300,60,60,2,0,1,0.1,50,56.27,58.54,1.62,-15,10,3.91,50,15,60,0,-15,10,0.1,300
0.326,60,56.3,0.04,-15,10,10,299.4,60,60,2,0,1,0.1,50,15,60,0,-15,10,10,50,15,60,0,-15,10,0.1,300
0.323,60,60,0,-13,10,10,116.64,60,60,2,0,1,0.1,81.3,15,60,0,-15,10,10,50,15,50.31,0,-15,10,0.1,300
0.348,60,60,0.05,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,50,15,30,0,-15,10,0.1,300
0.348,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,50,15,30,0,-15,10,0.1,300
0.353,39.14,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,126.95,15,30,0,-15,10,0.1,300
0.35,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,240.96,15,30,0,-15,10,0.1,300
0.362,60,60,0.27,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,300,15,30,0,-15,10,0.1,300
0.349,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,300,15,30,0,-15,10,0.1,300
0.349,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,10,10,300,15,30,0,-15,10,0.1,300
0.337,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,6.47,10,300,18.83,30,0,-15,10,0.1,300
0.314,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,26.89,30,0,-15,10,0.1,300
0.308,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,34.85,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.326,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.398,19.17,40.68,1.21,-14.79,6.73,8.68,187.03,15,60,0.55,-15,1,10,300,17.18,46.83,1.51,-7.98,4.91,7.2,50.85,50.6,31.96,1.67,-7.76,1,5.43,204.23
0.315,22.76,39.11,0,-14.16,8,5.66,254.37,60,60,1.52,-15,2.91,2.92,300,57.81,60,0.93,-0.22,7.5,10,239.65,24.44,30.28,0.02,-10.57,1,6.96,50
0.331,60,43.15,0,-15,10,10,142.13,60,60,1.42,-15,1,0.1,300,15,60,0,0,9.97,10,242.15,22.89,30,0,-15,10,0.1,79.08
0.329,60,56.88,0,-15,10,10,50,60,60,2,-12.51,1,0.1,300,15,60,0,-3.21,10,10,300,19.4,30,0,-15,10,0.1,215.25
0.34,60,60,0,-15,10,10,50,60,60,2,-3.5,1,0.1,300,15,60,0,-15,1,10,300,15,30,0,-15,10,0.1,300
0.335,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,16.93,30,0,-15,10,0.1,300
0.314,60,49.75,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,30.86,30,0,-15,10,0.1,300
0.374,15,54.71,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,20.43,30,0,-15,10,0.1,300
0.344,60,49.11,0,-15,8.08,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,15,30,0,-15,10,0.1,300
0.34,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,15,30,0,-15,10,0.1,300
0.337,60,51.28,0,-15,3.42,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,15,30,0,-15,10,0.1,300
0.34,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,15,30,0,-15,10,0.1,300
0.322,60,40.16,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,29.91,30,0,-15,10,0.1,300
0.319,60,48.25,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,25.82,30,0,-15,10,0.1,300
0.304,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,55.6,30,0,-15,10,0.1,300
0.308,60,54.96,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,37.49,30,0,-15,10,0.1,300
0.306,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,42.52,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.303,60,60,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.346,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.346,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.358,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,1.28,-15,10,0.1,300
0.346,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.346,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,0,-15,10,0.1,300
0.362,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.362,60,30,0,-15,10,10,50,60,60,2,0,1,0.1,300,15,60,0,-15,1,10,300,60,30,2,-15,10,0.1,300
0.328,31.81,40.41,0.49,-7.01,1,8.88,214.5,21.22,30,0.28,-3.71,5.23,0.1,50,50.46,52.61,1.89,0,1.76,2.99,201.77,60,30,2,0,3.3,6.49,300
0.45,15,60,1.35,-1.69,1,2.85,98.26,15,30,0.33,-15,10,5.33,50,60,42,2,-2,1.26,0.1,50,60,30,2,-1.17,1,10,251.31
0.393,15,60,1.33,-2.57,1,0.1,300,15,30,0,-4.32,10,9.75,50,60,37.07,2,-6.34,6.6,0.1,50,60,30.8,2,0,1,6.36,182.47
0.379,15,59.14,2,-5.87,1,0.1,300,15,30,0,-5.72,10,10,50,60,57.46,2,0,10,3.01,50,60,30,2,-15,1,5.34,50
0.4,15,60,1.44,-8.65,8.68,0.1,300,15,30,0,-7.6,10,10,58.53,60,60,2,0,10,10,50,60,30,2,-15,1,8.49,50
0.426,15,60,2,-10.65,10,0.1,300,15,30,0.35,-6.91,9.44,3.42,184.49,60,47.41,2,0,10,0.1,50,60,30,2,-15,1,4.43,50
0.518,15,60,2,-10.2,5.59,0.1,300,15,30,2,-15,4.25,0.1,50,60,30,2,-7.85,10,0.1,50,60,30,0.31,-15,1,1.72,50
0.397,15,60,2,-13.67,1,0.81,300,15,30,2,-15,1,0.1,50,60,30,2,0,10,0.1,50,49.88,38.68,0,-15,1,4.17,50
0.342,15,60,2,-15,2.73,9.51,300,31.41,47.89,2,-15,1,0.1,225.9,60,30,2,-0.26,10,4.08,50,53.63,49.22,0,-15,1,10,50
0.345,15,60,2,-12.58,4.16,0.1,300,48.41,38.28,2,-15,1,0.1,300,60,34.38,2,-2.65,10,0.1,50,60,50.98,0,-15,1,10,50
0.292,15,60,2,-15,1,0.1,300,31.22,45.85,2,-15,1,0.1,300,60,60,2,0,10,2.8,50,60,47.55,0.36,-15,1,10,50
0.387,15,60,2,-14.78,3,0.1,240.62,15,58.36,2,-15,1,0.1,300,60,60,2,0,10,2.73,50,60,60,1.12,-15,9.02,10,300
0.392,15,60,2,-5.5,2.12,0.1,50,15,30,2,-15,1,2.27,300,60,60,2,0,10,5.1,245.34,60,60,2,-15,5.34,10,300
0.375,15,60,2,0,1,0.1,50,15,30,2,-15,1,8.98,295.09,60,60,2,0,10,3.25,300,60,60,2,-15,1,10,300
0.375,15,60,2,-15,1,0.1,50,15,30,2,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,-15,1,10,300
0.375,15,60,2,-14.93,1,0.1,50,15,30,2,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.371,15,60,2,0,1,0.1,50,15,30,1.73,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,50,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,62.13,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,300
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,300,60,60,2,0,1,10,149.86
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,-15,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.354,15,60,2,0,1,0.1,300,15,30,0,-15,1,10,50,60,60,2,0,10,0.1,50,60,60,2,0,1,10,50
0.24,49.58,48.54,0.33,0,2.51,4.43,217.72,60,60,0.01,-15,1,0.1,50,19.79,57.13,2,-5.31,1,9.58,230.97,36.43,30,1.39,-0.24,1,4.77,75.51
